Student_ID,Age,Gender,Department,Year_of_Study,CGPA,Attendance_Percentage,Study_Hours_per_Week,Extracurricular_Activities,Part_Time_Job,Satisfaction_Level,Scholarship,Parental_Education_Level,Internet_Access,Family_Income
S8539,18,Non-binary,Physics,Fourth,,70.17,16,No,Yes,Very Satisfied,No,Bachelor's,No,Low
S8540,25,Male,Mathematics,Third,2.03,94.74,23,Yes,Yes,Very Dissatisfied,Yes,Master's,Yes,Medium
S8541,27,Male,Physics,Third,,75.76,38,Yes,Yes,Satisfied,No,Master's,Yes,Medium
S8542,20,Male,Biology,First,3.61,91.03,38,Yes,No,Very Dissatisfied,Yes,High School,No,Medium
S8543,25,Non-binary,Chemistry,Fourth,2.23,72.57,30,No,Yes,Very Satisfied,Yes,Master's,No,Medium
S8544,29,Non-binary,Computer Science,Third,3.45,99.58,20,No,Yes,Dissatisfied,Yes,Master's,Yes,Medium
S8545,21,Male,Economics,Third,2.33,82.0,23,Yes,Yes,Very Satisfied,No,Bachelor's,Yes,Medium
S8546,25,Male,Chemistry,Fourth,3.25,57.8,33,Yes,Yes,Satisfied,No,Bachelor's,No,Medium
S8547,28,Non-binary,Mathematics,First,4.32,50.32,25,Yes,No,Satisfied,No,Master's,No,Low
S8548,18,Non-binary,Chemistry,First,3.3,96.45,14,Yes,Yes,Satisfied,Yes,Bachelor's,No,Medium
S8549,20,Female,Physics,Fourth,2.9,84.34,27,Yes,Yes,Satisfied,No,High School,No,High
S8550,23,Male,Biology,Fourth,,55.31,11,Yes,Yes,Dissatisfied,Yes,Bachelor's,Yes,Low
S8551,26,Non-binary,Chemistry,Fourth,3.44,87.17,9,No,Yes,Very Dissatisfied,Yes,PhD,Yes,Low
S8552,19,Male,Chemistry,Fourth,3.2,61.36,23,No,No,Neutral,No,High School,No,High
S8553,28,Male,Biology,Fourth,3.13,90.46,37,Yes,Yes,Very Dissatisfied,Yes,Bachelor's,No,High
S8554,18,Male,Physics,Third,2.77,80.5,28,No,No,Very Satisfied,Yes,Master's,No,Low
S8555,27,Female,Computer Science,Second,3.17,56.18,27,No,No,Satisfied,Yes,High School,No,High
S8556,20,Non-binary,Chemistry,Fourth,2.1,53.55,26,No,No,Satisfied,No,Bachelor's,Yes,Low
S8557,21,Non-binary,Economics,Second,,,25,No,No,Neutral,Yes,PhD,Yes,Medium
S8558,28,Male,Mathematics,First,3.89,96.84,22,Yes,Yes,Very Dissatisfied,No,Bachelor's,Yes,Low
S8559,22,Non-binary,Physics,Third,3.44,78.23,31,Yes,No,Very Satisfied,Yes,High School,No,Low
S8560,20,Female,Physics,Second,2.94,87.96,29,No,No,Satisfied,Yes,Bachelor's,No,Low
S8561,27,Male,Chemistry,First,2.45,73.47,34,Yes,No,Neutral,No,PhD,Yes,Medium
S8562,28,Female,Economics,First,4.01,69.2,18,No,Yes,Neutral,Yes,PhD,No,Low
S8563,19,Female,Biology,First,2.69,91.11,38,Yes,No,Very Satisfied,No,Master's,No,Medium
S8564,19,Non-binary,Chemistry,Fourth,2.52,73.17,36,Yes,No,Neutral,No,High School,No,Medium
S8565,24,Non-binary,Chemistry,Third,3.09,57.08,35,No,Yes,Neutral,Yes,PhD,No,Low
S8566,26,Female,Biology,First,2.73,63.73,6,Yes,Yes,Very Dissatisfied,No,PhD,Yes,Low
S8567,27,Non-binary,Mathematics,Fourth,1.99,78.07,39,Yes,No,Satisfied,Yes,PhD,No,Medium
S8568,19,Female,Biology,Second,2.28,70.13,27,Yes,No,Very Dissatisfied,No,Master's,Yes,High
S8569,24,Female,Chemistry,Third,2.9,68.32,10,No,Yes,Neutral,Yes,High School,Yes,Medium
S8570,24,Male,Computer Science,Second,,83.44,25,No,Yes,Dissatisfied,Yes,PhD,No,Medium
S8571,28,Female,Biology,Second,2.22,81.82,30,No,Yes,Very Satisfied,No,High School,Yes,Medium
S8572,24,Female,Mathematics,Fourth,,,34,Yes,No,Neutral,No,PhD,No,High
S8573,20,Non-binary,Biology,Second,2.91,67.97,34,Yes,No,Neutral,No,PhD,Yes,Medium
S8574,29,Male,Biology,Third,2.94,87.6,12,No,No,Very Dissatisfied,No,High School,No,Low
S8575,24,Non-binary,Physics,Second,3.42,96.06,37,No,Yes,Very Satisfied,Yes,High School,No,Low
S8576,18,Male,Physics,Fourth,2.4,66.21,14,No,No,Satisfied,No,Master's,No,High
S8577,27,Non-binary,Chemistry,First,2.91,,22,No,No,Very Satisfied,No,Master's,No,Medium
S8578,18,Female,Chemistry,Fourth,2.66,63.26,15,Yes,No,Neutral,Yes,High School,No,Medium
S8579,22,Male,Biology,First,3.28,57.08,12,Yes,No,Very Dissatisfied,Yes,High School,No,High
S8580,19,Male,Computer Science,Second,,68.86,5,Yes,Yes,Dissatisfied,Yes,Master's,Yes,Medium
S8581,26,Male,Economics,First,,75.8,12,Yes,Yes,Neutral,Yes,High School,Yes,Medium
S8582,24,Male,Chemistry,Fourth,3.62,76.87,9,No,Yes,Very Satisfied,No,High School,Yes,High
S8583,21,Non-binary,Biology,Fourth,3.1,84.55,5,No,No,Very Satisfied,No,Master's,Yes,Medium
S8584,21,Non-binary,Biology,Third,3.55,52.63,7,No,No,Dissatisfied,No,Master's,No,Low
S8585,19,Male,Economics,Third,2.35,78.07,31,Yes,Yes,Very Satisfied,Yes,Master's,Yes,Medium
S8586,22,Male,Biology,First,2.27,62.75,27,No,Yes,Very Satisfied,No,PhD,Yes,Medium
S8587,21,Male,Economics,First,3.66,61.96,15,No,No,Very Dissatisfied,No,Bachelor's,No,Low
S8588,29,Non-binary,Economics,Third,3.14,89.49,15,No,No,Very Satisfied,Yes,PhD,No,Medium
S8589,18,Male,Biology,Second,3.3,57.67,35,Yes,No,Satisfied,No,High School,No,Medium
S8590,29,Male,Biology,Third,3.58,66.46,28,No,No,Dissatisfied,No,Master's,No,Low
S8591,25,Male,Physics,Second,2.62,81.88,23,No,Yes,Neutral,No,PhD,Yes,Low
S8592,20,Non-binary,Economics,First,2.69,82.14,36,Yes,No,Dissatisfied,No,PhD,No,High
S8593,23,Female,Mathematics,First,3.41,52.4,21,Yes,Yes,Neutral,No,High School,No,Medium
S8594,21,Female,Economics,Fourth,2.83,53.63,39,No,Yes,Very Dissatisfied,No,PhD,Yes,Low
S8595,26,Non-binary,Mathematics,Fourth,2.72,82.77,16,No,Yes,Very Satisfied,Yes,Bachelor's,No,Low
S8596,24,Female,Biology,Second,2.37,97.66,19,No,No,Neutral,Yes,Master's,Yes,Medium
S8597,26,Male,Chemistry,Second,3.45,99.93,17,Yes,No,Neutral,No,Master's,No,Medium
S8598,27,Male,Computer Science,Third,2.73,99.36,34,Yes,Yes,Very Dissatisfied,No,High School,No,High
S8599,20,Non-binary,Biology,Second,,67.58,23,No,No,Dissatisfied,Yes,High School,Yes,Medium
S8600,18,Non-binary,Computer Science,First,3.25,62.09,13,Yes,Yes,Dissatisfied,No,Master's,No,Medium
S8601,22,Female,Physics,First,3.7,54.93,32,Yes,Yes,Dissatisfied,Yes,Master's,Yes,Medium
S8602,20,Female,Mathematics,First,2.15,66.29,29,Yes,No,Very Satisfied,Yes,PhD,No,High
S8603,23,Male,Physics,Fourth,1.57,63.84,8,No,No,Very Dissatisfied,No,High School,Yes,Medium
S8604,25,Non-binary,Chemistry,Second,3.88,78.84,11,Yes,Yes,Neutral,Yes,High School,Yes,Low
S8605,28,Female,Chemistry,Second,3.51,68.44,8,Yes,No,Dissatisfied,No,Master's,Yes,Medium
S8606,21,Female,Economics,Fourth,2.49,61.58,27,No,Yes,Dissatisfied,Yes,Bachelor's,No,High
S8607,22,Male,Biology,Fourth,2.59,80.63,10,Yes,No,Dissatisfied,Yes,High School,No,Low
S8608,22,Male,Economics,Fourth,3.02,66.15,13,No,No,Satisfied,Yes,High School,No,Medium
S8609,21,Male,Chemistry,First,2.9,67.68,13,Yes,No,Very Satisfied,Yes,High School,Yes,Low
S8610,21,Male,Chemistry,Second,2.67,79.92,25,No,No,Dissatisfied,No,Master's,No,High
S8611,21,Female,Economics,Third,2.58,55.91,7,Yes,Yes,Satisfied,No,PhD,No,High
S8612,21,Non-binary,Physics,Third,,88.71,17,Yes,Yes,Very Dissatisfied,No,Master's,Yes,Medium
S8613,21,Non-binary,Computer Science,Second,3.25,98.27,22,Yes,Yes,Neutral,Yes,Master's,Yes,Medium
S8614,22,Male,Mathematics,Second,3.01,,35,Yes,No,Dissatisfied,No,High School,No,Low
S8615,19,Male,Chemistry,Fourth,2.75,,33,No,No,Very Satisfied,No,High School,No,High
S8616,19,Female,Economics,Fourth,2.67,69.23,6,Yes,Yes,Dissatisfied,Yes,Bachelor's,No,High
S8617,26,Male,Chemistry,First,4.07,97.84,35,Yes,Yes,Very Satisfied,No,Master's,Yes,Medium
S8618,19,Non-binary,Physics,Fourth,2.71,56.65,11,Yes,Yes,Satisfied,No,PhD,No,Low
S8619,23,Male,Mathematics,Second,3.26,90.68,14,No,No,Very Satisfied,No,PhD,No,Medium
S8620,19,Non-binary,Physics,First,4.23,82.52,17,Yes,Yes,Very Dissatisfied,No,Master's,No,Medium
S8621,22,Male,Computer Science,Third,,89.57,5,Yes,Yes,Very Satisfied,Yes,High School,No,High
S8622,21,Male,Physics,Second,3.24,97.52,29,Yes,Yes,Neutral,No,High School,No,Medium
S8623,29,Non-binary,Mathematics,Third,3.62,74.81,34,No,No,Satisfied,No,Bachelor's,No,High
S8624,24,Female,Mathematics,Second,3.7,,6,Yes,No,Very Satisfied,Yes,PhD,No,Low
S8625,24,Female,Chemistry,Second,2.99,88.98,28,No,Yes,Dissatisfied,Yes,High School,No,Medium
S8626,23,Male,Computer Science,First,2.34,,16,Yes,No,Very Dissatisfied,Yes,High School,Yes,High
S8627,27,Male,Biology,First,2.92,,9,Yes,No,Neutral,Yes,High School,No,Medium
S8628,22,Non-binary,Chemistry,Fourth,3.29,92.45,19,No,Yes,Very Satisfied,No,Bachelor's,No,Medium
S8629,18,Non-binary,Economics,Second,2.83,86.52,11,Yes,No,Very Satisfied,No,PhD,Yes,Medium
S8630,29,Male,Physics,Second,2.88,97.87,6,No,No,Neutral,No,Bachelor's,Yes,High
S8631,20,Non-binary,Physics,First,3.81,78.53,7,No,Yes,Neutral,No,Bachelor's,Yes,Medium
S8632,26,Female,Mathematics,Third,3.39,69.02,8,No,Yes,Very Satisfied,Yes,Bachelor's,Yes,Medium
S8633,18,Female,Economics,Fourth,3.3,84.03,20,Yes,Yes,Dissatisfied,No,Bachelor's,No,Medium
S8634,22,Non-binary,Mathematics,Second,2.48,53.46,31,Yes,No,Dissatisfied,Yes,Master's,No,Medium
S8635,19,Non-binary,Economics,First,2.88,74.92,26,No,Yes,Dissatisfied,Yes,High School,No,Low
S8636,21,Non-binary,Mathematics,Second,3.19,88.67,7,Yes,Yes,Very Satisfied,No,Bachelor's,Yes,Medium
S8637,28,Female,Biology,First,3.33,,21,No,No,Satisfied,No,PhD,Yes,High
S8638,18,Male,Biology,Fourth,3.79,70.02,26,Yes,No,Very Satisfied,No,Bachelor's,No,Medium
S8639,20,Non-binary,Chemistry,Third,3.33,,11,No,No,Satisfied,No,Bachelor's,Yes,Medium
S8640,27,Non-binary,Biology,Second,2.73,66.75,34,No,No,Dissatisfied,No,PhD,No,High
S8641,24,Non-binary,Economics,Second,3.94,82.53,12,Yes,No,Very Satisfied,No,Bachelor's,Yes,Low
S8642,27,Male,Mathematics,Fourth,2.86,74.87,23,No,No,Dissatisfied,Yes,High School,No,Medium
S8643,20,Non-binary,Economics,Third,3.46,89.87,11,No,No,Very Satisfied,No,PhD,No,High
S8644,21,Non-binary,Chemistry,Second,2.71,52.89,5,Yes,No,Dissatisfied,No,High School,Yes,Medium
S8645,19,Female,Chemistry,Fourth,2.61,72.7,20,Yes,No,Neutral,No,PhD,No,Medium
S8646,20,Non-binary,Computer Science,Second,2.32,50.7,35,Yes,Yes,Very Satisfied,No,Master's,Yes,Low
S8647,26,Female,Biology,Second,2.36,61.04,31,No,No,Satisfied,No,High School,No,Medium
S8648,20,Male,Physics,Fourth,2.76,88.77,14,Yes,Yes,Dissatisfied,Yes,Bachelor's,No,Medium
S8649,28,Non-binary,Physics,Fourth,3.65,55.3,38,No,No,Very Dissatisfied,Yes,Bachelor's,Yes,Medium
S8650,22,Non-binary,Computer Science,First,,55.28,18,Yes,Yes,Satisfied,Yes,Bachelor's,No,Medium
S8651,19,Female,Mathematics,First,2.11,70.07,6,Yes,No,Very Dissatisfied,No,PhD,Yes,High
S8652,21,Male,Computer Science,Second,3.42,88.85,26,Yes,Yes,Dissatisfied,No,Bachelor's,Yes,Medium
S8653,29,Male,Mathematics,Fourth,3.0,81.9,30,No,No,Very Satisfied,Yes,High School,No,Low
S8654,24,Female,Biology,Third,3.76,,9,Yes,No,Very Satisfied,Yes,High School,No,Medium
S8655,24,Male,Biology,Third,2.75,52.48,20,No,Yes,Very Satisfied,Yes,Master's,Yes,Medium
S8656,29,Male,Chemistry,Second,2.55,78.19,16,Yes,Yes,Very Dissatisfied,No,PhD,Yes,Medium
S8657,20,Male,Chemistry,First,,72.66,21,Yes,No,Dissatisfied,No,High School,Yes,Low
S8658,22,Male,Chemistry,Fourth,3.5,94.8,29,Yes,No,Neutral,Yes,Bachelor's,Yes,Medium
S8659,18,Male,Chemistry,Fourth,2.15,86.87,28,Yes,No,Very Satisfied,Yes,Bachelor's,Yes,High
S8660,27,Male,Physics,First,3.18,71.22,15,Yes,No,Dissatisfied,No,High School,Yes,High
S8661,27,Male,Chemistry,Fourth,2.15,77.69,22,Yes,No,Neutral,Yes,Master's,No,High
S8662,27,Male,Chemistry,Second,3.48,71.24,7,No,No,Neutral,No,Master's,Yes,High
S8663,28,Non-binary,Chemistry,Fourth,2.44,72.06,23,No,No,Dissatisfied,Yes,High School,Yes,Low
S8664,18,Female,Mathematics,Fourth,2.37,81.7,10,No,No,Very Satisfied,No,High School,Yes,Medium
S8665,22,Male,Economics,First,3.69,60.83,27,No,Yes,Very Satisfied,No,PhD,No,High
S8666,27,Female,Chemistry,First,3.21,66.66,11,No,Yes,Satisfied,No,PhD,No,Medium
S8667,26,Male,Computer Science,Third,3.37,63.96,13,No,Yes,Dissatisfied,No,High School,No,Medium
S8668,18,Male,Chemistry,Second,2.76,90.04,6,Yes,No,Neutral,No,Bachelor's,Yes,Medium
S8669,18,Non-binary,Chemistry,First,2.96,,15,Yes,No,Very Dissatisfied,No,High School,No,High
S8670,21,Female,Physics,First,3.78,70.72,7,Yes,Yes,Very Dissatisfied,No,PhD,Yes,Low
S8671,21,Female,Economics,First,3.16,,34,No,Yes,Very Satisfied,No,High School,No,Low
S8672,19,Non-binary,Chemistry,Fourth,4.17,54.68,12,No,No,Satisfied,No,Master's,Yes,Medium
S8673,26,Non-binary,Economics,Second,2.9,69.98,25,Yes,No,Very Dissatisfied,Yes,PhD,No,Low
S8674,26,Female,Mathematics,Second,,69.75,12,No,No,Very Satisfied,No,Master's,No,Low
S8675,19,Male,Biology,Fourth,3.55,57.31,15,No,Yes,Satisfied,Yes,PhD,Yes,Low
S8676,26,Male,Economics,Fourth,3.1,90.36,38,Yes,Yes,Very Dissatisfied,Yes,PhD,Yes,Low
S8677,23,Female,Economics,First,3.68,,20,No,Yes,Neutral,No,PhD,No,High
S8678,25,Male,Chemistry,Third,2.73,55.45,11,No,No,Very Dissatisfied,Yes,Bachelor's,Yes,High
S8679,27,Non-binary,Chemistry,Third,3.43,54.94,8,Yes,No,Very Dissatisfied,No,PhD,Yes,Low
S8680,21,Non-binary,Chemistry,Second,2.48,72.3,36,Yes,Yes,Very Dissatisfied,Yes,Master's,No,Low
S8681,19,Non-binary,Physics,Third,2.37,55.84,26,Yes,No,Very Dissatisfied,Yes,PhD,Yes,Medium
S8682,19,Female,Biology,First,3.02,78.06,11,No,Yes,Very Satisfied,No,Master's,Yes,Medium
S8683,26,Female,Physics,Fourth,2.94,,17,No,Yes,Dissatisfied,Yes,High School,Yes,Low
S8684,18,Female,Physics,Second,2.45,95.98,22,No,No,Neutral,Yes,Master's,Yes,Medium
S8685,29,Male,Physics,Second,3.38,,38,No,No,Dissatisfied,Yes,Master's,No,High
S8686,24,Female,Mathematics,Fourth,3.78,80.72,17,Yes,No,Very Satisfied,No,Master's,Yes,High
S8687,28,Female,Biology,Third,2.84,90.57,38,Yes,No,Very Dissatisfied,No,PhD,No,Low
S8688,20,Non-binary,Mathematics,Second,3.52,,33,No,Yes,Satisfied,Yes,Master's,Yes,Medium
S8689,20,Male,Mathematics,Fourth,,75.59,9,Yes,Yes,Satisfied,No,Master's,Yes,Medium
S8690,19,Male,Biology,Fourth,2.9,56.05,35,No,Yes,Dissatisfied,No,Master's,Yes,Medium
S8691,27,Non-binary,Mathematics,Third,2.98,71.64,15,Yes,Yes,Satisfied,No,Master's,No,Medium
S8692,23,Male,Biology,Third,3.42,68.79,8,Yes,No,Dissatisfied,No,Master's,Yes,Low
S8693,27,Female,Economics,First,2.96,71.41,11,No,Yes,Neutral,Yes,Bachelor's,No,High
S8694,19,Male,Economics,Third,2.0,,27,No,Yes,Satisfied,Yes,High School,No,Low
S8695,27,Non-binary,Chemistry,Third,3.6,69.92,35,No,Yes,Very Dissatisfied,Yes,Master's,Yes,Low
S8696,21,Male,Physics,Fourth,3.06,93.51,21,No,Yes,Very Satisfied,Yes,High School,Yes,Low
S8697,27,Non-binary,Economics,Second,1.85,96.85,14,No,No,Neutral,Yes,PhD,Yes,Medium
S8698,26,Female,Economics,Fourth,3.71,62.09,26,Yes,Yes,Satisfied,Yes,Master's,Yes,Medium
S8699,26,Female,Mathematics,First,3.74,65.03,34,Yes,No,Satisfied,No,PhD,No,Medium
S8700,23,Non-binary,Biology,Fourth,2.46,50.48,33,Yes,No,Dissatisfied,No,Bachelor's,Yes,High
S8701,21,Female,Computer Science,First,2.29,55.78,21,No,Yes,Neutral,No,PhD,No,Low
S8702,24,Female,Mathematics,Third,3.57,67.26,25,No,No,Very Satisfied,Yes,PhD,No,Medium
S8703,18,Male,Mathematics,Second,3.57,84.26,26,No,No,Very Satisfied,No,PhD,Yes,High
S8704,29,Female,Biology,Second,3.24,64.61,26,Yes,Yes,Dissatisfied,No,Master's,Yes,Low
S8705,21,Non-binary,Computer Science,Fourth,2.78,,31,Yes,Yes,Dissatisfied,No,PhD,No,High
S8706,22,Female,Computer Science,Second,2.6,86.54,27,No,No,Dissatisfied,No,Bachelor's,Yes,Medium
S8707,25,Male,Chemistry,First,3.3,73.34,8,No,Yes,Satisfied,Yes,Master's,Yes,High
S8708,29,Non-binary,Mathematics,First,2.68,75.96,30,Yes,No,Neutral,No,Master's,No,Medium
S8709,19,Female,Physics,Third,2.68,66.3,21,No,No,Very Satisfied,No,High School,No,High
S8710,29,Female,Economics,Fourth,3.39,80.65,7,No,Yes,Very Dissatisfied,No,PhD,No,Medium
S8711,22,Female,Mathematics,Third,3.49,94.54,21,Yes,Yes,Very Satisfied,No,PhD,Yes,High
S8712,23,Non-binary,Physics,Second,3.75,77.69,23,No,Yes,Neutral,Yes,Master's,No,High
S8713,22,Male,Physics,Third,2.09,79.38,22,No,Yes,Dissatisfied,No,Master's,Yes,Low
S8714,26,Non-binary,Biology,Second,2.75,68.68,32,No,No,Satisfied,Yes,PhD,Yes,High
S8715,27,Non-binary,Mathematics,First,2.83,54.13,19,No,No,Very Satisfied,Yes,Bachelor's,Yes,High
S8716,18,Male,Biology,Fourth,2.99,71.43,30,No,No,Very Dissatisfied,No,High School,No,Medium
S8717,20,Non-binary,Chemistry,Fourth,2.36,96.23,39,Yes,No,Satisfied,Yes,PhD,Yes,Low
S8718,19,Non-binary,Physics,Third,3.28,84.01,20,Yes,Yes,Very Satisfied,Yes,Master's,Yes,Low
S8719,29,Female,Computer Science,Second,3.94,,19,No,No,Neutral,No,High School,No,Medium
S8720,20,Non-binary,Physics,First,2.4,81.04,9,No,No,Very Satisfied,No,High School,Yes,Medium
S8721,27,Female,Chemistry,Second,3.09,77.93,28,Yes,No,Very Dissatisfied,Yes,PhD,No,High
S8722,26,Non-binary,Physics,Third,3.63,95.62,6,Yes,No,Satisfied,No,Master's,No,Medium
S8723,26,Female,Biology,Second,,61.19,35,No,Yes,Very Satisfied,No,Master's,No,Medium
S8724,27,Female,Mathematics,First,2.63,94.43,34,No,Yes,Very Dissatisfied,No,Master's,No,High
S8725,19,Female,Computer Science,Third,3.09,84.42,16,Yes,Yes,Very Satisfied,No,PhD,Yes,Medium
S8726,20,Male,Biology,First,3.37,56.39,25,No,No,Very Satisfied,Yes,Master's,No,Medium
S8727,21,Non-binary,Economics,Third,2.37,68.6,16,No,No,Dissatisfied,No,PhD,Yes,Low
S8728,26,Non-binary,Mathematics,Fourth,,71.81,39,Yes,Yes,Very Dissatisfied,Yes,Master's,Yes,Low
S8729,20,Non-binary,Computer Science,Second,2.89,54.15,26,No,Yes,Very Satisfied,No,High School,No,Medium
S8730,24,Male,Chemistry,First,2.67,77.71,12,Yes,No,Satisfied,Yes,Bachelor's,Yes,Medium
S8731,29,Female,Physics,First,2.23,62.97,31,Yes,No,Neutral,No,High School,No,Medium
S8732,20,Non-binary,Computer Science,Second,2.67,72.91,31,No,No,Dissatisfied,No,Master's,No,High
S8733,24,Male,Economics,First,2.7,71.94,11,Yes,No,Dissatisfied,Yes,High School,No,Low
S8734,24,Male,Chemistry,First,2.4,76.08,7,No,No,Dissatisfied,Yes,Bachelor's,Yes,Low
S8735,26,Non-binary,Mathematics,First,3.24,92.31,8,Yes,Yes,Neutral,Yes,High School,No,High
S8736,19,Female,Computer Science,Fourth,,89.04,28,No,Yes,Very Dissatisfied,No,Master's,Yes,Medium
S8737,23,Male,Chemistry,First,3.49,93.65,12,Yes,Yes,Satisfied,Yes,Master's,No,High
S8738,26,Non-binary,Mathematics,Fourth,3.36,78.62,17,Yes,Yes,Neutral,Yes,PhD,Yes,High
S8739,29,Female,Biology,Second,2.68,80.79,13,No,No,Satisfied,No,Master's,Yes,Medium
S8740,29,Male,Physics,Fourth,2.84,71.52,24,Yes,No,Satisfied,No,Bachelor's,No,Medium
S8741,19,Male,Chemistry,First,2.63,85.86,24,No,No,Dissatisfied,Yes,PhD,Yes,Low
S8742,19,Non-binary,Biology,First,2.2,60.24,9,Yes,Yes,Very Satisfied,Yes,Master's,No,Low
S8743,22,Non-binary,Economics,First,3.19,73.76,9,No,Yes,Satisfied,Yes,Master's,Yes,Medium
S8744,27,Female,Economics,Fourth,3.08,85.71,39,Yes,No,Satisfied,No,Master's,Yes,Medium
S8745,27,Non-binary,Mathematics,Third,2.7,88.89,5,No,Yes,Satisfied,Yes,Master's,No,Medium
S8746,29,Non-binary,Computer Science,Third,3.4,62.4,19,Yes,No,Satisfied,No,High School,No,Medium
S8747,27,Female,Physics,Second,2.83,59.08,21,No,No,Dissatisfied,No,PhD,Yes,High
S8748,25,Non-binary,Mathematics,Second,3.62,64.43,16,Yes,Yes,Satisfied,No,PhD,Yes,High
S8749,28,Female,Chemistry,Second,2.92,96.01,19,No,Yes,Very Satisfied,Yes,Master's,No,High
S8750,26,Female,Physics,First,2.35,56.46,18,No,No,Very Dissatisfied,No,High School,Yes,Medium
S8751,19,Female,Biology,Third,3.76,97.65,31,Yes,Yes,Very Dissatisfied,No,Bachelor's,No,Medium
S8752,22,Non-binary,Physics,Third,3.18,99.74,26,No,Yes,Satisfied,No,High School,Yes,Medium
S8753,24,Female,Biology,Second,,89.17,13,Yes,Yes,Dissatisfied,Yes,High School,Yes,Medium
S8754,23,Non-binary,Mathematics,Third,2.8,,25,No,Yes,Very Satisfied,No,High School,Yes,Low
S8755,23,Female,Computer Science,Second,2.59,97.66,7,No,Yes,Very Satisfied,No,PhD,No,Low
S8756,24,Non-binary,Economics,First,3.5,64.53,35,No,Yes,Satisfied,Yes,High School,Yes,Low
S8757,20,Female,Physics,Third,1.96,56.45,17,No,Yes,Dissatisfied,No,High School,No,High
S8758,20,Male,Computer Science,First,3.14,91.16,6,Yes,Yes,Very Dissatisfied,No,High School,Yes,Medium
S8759,27,Male,Computer Science,First,2.14,58.55,18,No,Yes,Neutral,Yes,Bachelor's,No,Medium
S8760,26,Male,Economics,Third,2.06,52.27,11,No,No,Satisfied,No,PhD,Yes,Medium
S8761,25,Female,Physics,Fourth,,59.82,33,No,Yes,Satisfied,No,Master's,Yes,Low
S8762,22,Non-binary,Physics,Second,2.39,71.9,8,No,No,Satisfied,No,PhD,No,High
S8763,23,Female,Computer Science,Third,3.35,74.76,8,Yes,No,Dissatisfied,Yes,Bachelor's,Yes,Medium
S8764,28,Female,Chemistry,First,3.48,53.13,28,No,No,Neutral,Yes,High School,No,Medium
S8765,29,Female,Chemistry,Second,2.78,72.17,25,Yes,Yes,Dissatisfied,No,High School,Yes,High
S8766,27,Female,Physics,First,3.24,80.22,32,Yes,Yes,Satisfied,Yes,High School,Yes,Low
S8767,18,Non-binary,Computer Science,Second,,96.59,12,No,Yes,Neutral,Yes,Bachelor's,No,High
S8768,27,Female,Computer Science,Third,2.52,61.37,21,No,No,Very Satisfied,Yes,High School,No,Medium
S8769,29,Male,Mathematics,First,3.43,60.55,13,No,Yes,Very Satisfied,No,Bachelor's,No,Medium
S8770,18,Male,Computer Science,Second,,69.47,24,No,No,Neutral,Yes,High School,No,Low
S8771,21,Male,Economics,Second,3.0,99.18,9,No,Yes,Satisfied,No,High School,No,Low
S8772,19,Female,Chemistry,Third,2.69,66.81,39,Yes,Yes,Dissatisfied,Yes,Bachelor's,No,Medium
S8773,28,Non-binary,Mathematics,Second,2.71,52.19,33,No,Yes,Satisfied,Yes,Bachelor's,Yes,Medium
S8774,24,Non-binary,Economics,Second,2.82,63.28,16,No,No,Neutral,Yes,Bachelor's,Yes,Medium
S8775,19,Non-binary,Chemistry,First,2.7,77.92,36,No,No,Satisfied,Yes,Bachelor's,No,Low
S8776,27,Female,Economics,Third,2.93,70.63,35,Yes,Yes,Satisfied,Yes,PhD,No,Low
S8777,19,Non-binary,Biology,Third,3.58,88.71,35,No,Yes,Very Satisfied,No,PhD,Yes,Medium
S8778,22,Male,Physics,First,2.31,80.36,5,Yes,No,Very Dissatisfied,Yes,High School,Yes,Low
S8779,21,Non-binary,Biology,Fourth,3.21,77.97,9,Yes,No,Dissatisfied,Yes,High School,Yes,Medium
S8780,25,Female,Physics,First,2.46,66.15,16,Yes,Yes,Satisfied,Yes,Master's,Yes,Medium
S8781,21,Female,Chemistry,First,2.49,,20,Yes,No,Very Satisfied,Yes,High School,Yes,Medium
S8782,29,Non-binary,Chemistry,Fourth,2.07,80.78,20,Yes,No,Very Dissatisfied,No,High School,No,Medium
S8783,23,Female,Biology,Second,3.54,58.96,25,Yes,Yes,Very Satisfied,No,High School,Yes,Low
S8784,22,Non-binary,Economics,Third,2.88,,37,No,Yes,Satisfied,No,PhD,Yes,Low
S8785,28,Non-binary,Physics,Third,2.55,,30,No,Yes,Dissatisfied,Yes,High School,No,Low
S8786,19,Male,Physics,Fourth,3.06,87.11,7,Yes,Yes,Very Dissatisfied,No,High School,Yes,High
S8787,28,Female,Mathematics,Third,2.83,58.89,27,No,No,Satisfied,No,Master's,No,Low
S8788,29,Male,Computer Science,Fourth,,82.83,29,No,Yes,Neutral,Yes,PhD,No,Medium
S8789,25,Female,Economics,Second,2.49,,24,No,No,Satisfied,No,PhD,No,Medium
S8790,19,Non-binary,Economics,Fourth,,57.95,39,Yes,Yes,Very Satisfied,Yes,Bachelor's,Yes,Medium
S8791,26,Female,Mathematics,Third,3.43,94.56,37,No,No,Satisfied,No,High School,Yes,Medium
S8792,26,Non-binary,Chemistry,Third,2.47,73.07,9,Yes,Yes,Neutral,No,High School,No,Medium
S8793,20,Female,Biology,Fourth,2.77,75.39,8,Yes,No,Neutral,Yes,PhD,Yes,Medium
